,person,time
648,gf,2015-12-09 21:57:33 +0000
649,me,2015-12-09 22:22:37 +0000
650,me,2015-12-09 22:22:51 +0000
651,gf,2015-12-09 22:28:44 +0000
652,gf,2015-12-09 22:29:01 +0000
653,gf,2015-12-09 22:29:28 +0000
654,me,2015-12-09 22:38:35 +0000
655,gf,2015-12-10 00:10:39 +0000
656,me,2015-12-10 00:56:07 +0000
657,me,2015-12-10 00:56:09 +0000
658,me,2015-12-10 00:56:21 +0000
659,me,2015-12-10 00:56:23 +0000
660,gf,2015-12-10 01:57:57 +0000
661,me,2015-12-12 01:16:25 +0000
662,gf,2015-12-12 01:49:26 +0000
663,gf,2015-12-12 02:22:37 +0000
664,me,2015-12-12 03:41:21 +0000
665,gf,2015-12-12 06:13:29 +0000
666,gf,2015-12-12 06:14:23 +0000
667,me,2015-12-12 06:21:31 +0000
668,gf,2015-12-12 07:53:36 +0000
669,me,2015-12-12 07:58:07 +0000
670,gf,2015-12-12 07:58:41 +0000
671,gf,2015-12-13 00:19:13 +0000
672,me,2015-12-13 00:27:01 +0000
673,me,2015-12-13 00:27:09 +0000
674,gf,2015-12-13 00:27:59 +0000
675,me,2015-12-13 00:28:25 +0000
676,gf,2015-12-13 00:28:31 +0000
677,gf,2015-12-13 00:28:42 +0000
678,gf,2015-12-13 00:28:55 +0000
679,me,2015-12-13 00:28:59 +0000
680,me,2015-12-13 00:29:11 +0000
681,gf,2015-12-13 00:29:24 +0000
682,me,2015-12-13 00:30:49 +0000
683,me,2015-12-13 01:04:52 +0000
684,gf,2015-12-13 01:14:14 +0000
685,me,2015-12-13 01:14:28 +0000
686,me,2015-12-13 01:14:48 +0000
687,gf,2015-12-13 01:23:15 +0000
688,me,2015-12-13 02:17:53 +0000
689,me,2015-12-13 18:20:45 +0000
690,me,2015-12-13 18:29:07 +0000
691,me,2015-12-13 18:29:33 +0000
692,me,2015-12-13 18:29:48 +0000
693,me,2015-12-13 20:30:24 +0000
694,me,2015-12-13 20:31:51 +0000
695,gf,2015-12-13 20:44:33 +0000
696,gf,2015-12-13 20:44:35 +0000
697,me,2015-12-13 20:44:44 +0000
698,gf,2015-12-14 19:04:15 +0000
699,me,2015-12-14 19:08:35 +0000
700,gf,2015-12-14 19:15:30 +0000
701,me,2015-12-14 19:16:49 +0000
702,me,2015-12-14 19:17:46 +0000
703,me,2015-12-14 19:17:52 +0000
704,me,2015-12-14 19:18:00 +0000
705,gf,2015-12-14 19:18:04 +0000
706,me,2015-12-14 19:18:12 +0000
707,gf,2015-12-14 19:18:13 +0000
708,me,2015-12-14 19:18:18 +0000
709,me,2015-12-14 19:18:50 +0000
710,gf,2015-12-14 19:19:33 +0000
711,me,2015-12-14 19:19:46 +0000
712,gf,2015-12-14 19:20:06 +0000
713,me,2015-12-14 19:20:18 +0000
714,gf,2015-12-14 19:21:02 +0000
715,me,2015-12-14 19:21:29 +0000
716,gf,2015-12-14 19:21:41 +0000
717,me,2015-12-14 19:24:01 +0000
718,gf,2015-12-14 19:24:54 +0000
719,me,2015-12-14 19:25:02 +0000
720,me,2015-12-14 20:51:13 +0000
721,gf,2015-12-14 20:54:22 +0000
722,me,2015-12-14 20:56:01 +0000
723,gf,2015-12-14 20:56:22 +0000
724,gf,2015-12-14 20:56:48 +0000
725,gf,2015-12-14 21:02:57 +0000
726,me,2015-12-14 21:04:29 +0000
727,gf,2015-12-15 00:53:18 +0000
728,me,2015-12-16 23:47:13 +0000
729,gf,2015-12-16 23:47:50 +0000
730,gf,2015-12-16 23:47:57 +0000
731,me,2015-12-16 23:48:02 +0000
732,me,2015-12-16 23:48:10 +0000
733,gf,2015-12-16 23:48:19 +0000
734,me,2015-12-17 00:07:12 +0000
735,me,2015-12-17 00:07:14 +0000
736,gf,2015-12-17 00:11:55 +0000
737,me,2015-12-17 04:55:18 +0000
738,gf,2015-12-17 04:56:07 +0000
739,gf,2015-12-17 04:56:20 +0000
740,me,2015-12-17 05:02:13 +0000
741,gf,2015-12-17 05:05:13 +0000
742,gf,2015-12-17 05:05:16 +0000
743,me,2015-12-17 05:13:36 +0000
744,me,2015-12-17 05:13:40 +0000
745,gf,2015-12-17 05:19:05 +0000
746,me,2015-12-17 05:27:06 +0000
747,me,2015-12-17 05:27:14 +0000
748,gf,2015-12-17 05:27:33 +0000
749,me,2015-12-17 05:28:41 +0000
750,gf,2015-12-17 05:29:07 +0000
751,me,2015-12-17 05:52:51 +0000
752,gf,2015-12-17 05:54:42 +0000
753,me,2015-12-17 06:04:22 +0000
754,me,2015-12-17 07:34:16 +0000
755,gf,2015-12-17 07:46:30 +0000
756,gf,2015-12-17 18:16:36 +0000
757,me,2015-12-17 19:03:41 +0000
758,me,2015-12-17 19:04:25 +0000
759,gf,2015-12-17 19:07:16 +0000
760,me,2015-12-17 19:08:44 +0000
761,me,2015-12-18 02:03:14 +0000
762,gf,2015-12-18 02:03:42 +0000
763,me,2015-12-18 02:04:37 +0000
764,gf,2015-12-18 02:04:54 +0000
765,me,2015-12-18 02:05:26 +0000
766,gf,2015-12-18 02:06:48 +0000
767,me,2015-12-18 02:07:11 +0000
768,gf,2015-12-18 02:07:33 +0000
769,me,2015-12-18 02:07:34 +0000
770,me,2015-12-18 02:07:40 +0000
771,me,2015-12-18 02:07:44 +0000
772,gf,2015-12-18 02:09:24 +0000
773,me,2015-12-18 02:10:09 +0000
774,me,2015-12-18 02:10:16 +0000
775,me,2015-12-18 16:11:27 +0000
776,me,2015-12-18 16:24:35 +0000
777,gf,2015-12-18 18:05:06 +0000
778,gf,2015-12-18 18:05:21 +0000
779,me,2015-12-18 18:32:29 +0000
780,gf,2015-12-18 18:39:32 +0000
781,me,2015-12-18 19:05:54 +0000
782,gf,2015-12-18 20:49:41 +0000
783,gf,2015-12-18 20:49:54 +0000
784,me,2015-12-18 20:54:15 +0000
785,me,2015-12-18 21:05:04 +0000
786,me,2015-12-18 21:05:05 +0000
787,me,2015-12-18 21:05:08 +0000
788,gf,2015-12-18 21:05:44 +0000
789,gf,2015-12-18 21:05:58 +0000
790,me,2015-12-18 21:11:47 +0000
791,me,2015-12-18 21:25:22 +0000
792,gf,2015-12-18 21:27:16 +0000
793,me,2015-12-18 21:33:16 +0000
794,gf,2015-12-18 22:07:01 +0000
795,gf,2015-12-19 00:38:38 +0000
796,gf,2015-12-19 23:35:26 +0000
797,me,2015-12-19 23:45:57 +0000
798,me,2015-12-19 23:49:23 +0000
799,gf,2015-12-20 00:48:36 +0000
800,gf,2015-12-20 00:49:00 +0000
801,me,2015-12-20 01:20:18 +0000
802,me,2015-12-20 01:20:37 +0000
803,me,2015-12-20 01:26:01 +0000
804,gf,2015-12-20 03:10:12 +0000
805,me,2015-12-20 04:05:50 +0000
806,me,2015-12-20 05:13:49 +0000
807,gf,2015-12-20 05:18:49 +0000
808,gf,2015-12-20 05:19:27 +0000
809,me,2015-12-20 05:20:34 +0000
810,gf,2015-12-20 05:21:04 +0000
811,me,2015-12-20 05:24:46 +0000
812,gf,2015-12-20 05:46:00 +0000
813,me,2015-12-20 06:43:26 +0000
814,gf,2015-12-20 07:07:56 +0000
815,gf,2015-12-20 07:08:34 +0000
816,me,2015-12-20 16:28:50 +0000
817,me,2015-12-20 16:28:51 +0000
818,gf,2015-12-20 22:45:18 +0000
819,me,2015-12-21 06:19:22 +0000
820,me,2015-12-21 07:04:39 +0000
821,gf,2015-12-21 07:34:33 +0000
822,me,2015-12-21 16:45:11 +0000
823,me,2015-12-21 16:45:21 +0000
824,me,2015-12-21 16:48:36 +0000
825,gf,2015-12-21 19:45:25 +0000
826,gf,2015-12-21 19:46:26 +0000
827,me,2015-12-22 02:01:15 +0000
828,gf,2015-12-22 02:44:15 +0000
829,me,2015-12-22 03:38:26 +0000
830,gf,2015-12-22 05:10:26 +0000
831,gf,2015-12-22 05:10:34 +0000
832,me,2015-12-22 06:06:36 +0000
833,gf,2015-12-22 08:05:22 +0000
834,me,2015-12-23 00:14:09 +0000
835,me,2015-12-23 00:14:23 +0000
836,gf,2015-12-23 01:18:32 +0000
837,me,2015-12-23 01:38:32 +0000
838,gf,2015-12-23 04:19:56 +0000
839,gf,2015-12-23 04:21:13 +0000
840,gf,2015-12-23 04:23:16 +0000
841,me,2015-12-23 05:04:57 +0000
842,me,2015-12-23 05:19:34 +0000
843,gf,2015-12-23 09:52:45 +0000
844,gf,2015-12-23 09:53:04 +0000
845,me,2015-12-23 23:26:52 +0000
846,me,2015-12-23 23:27:19 +0000
847,me,2015-12-24 00:33:18 +0000
848,gf,2015-12-24 01:56:15 +0000
849,gf,2015-12-24 02:00:25 +0000
850,gf,2015-12-24 02:00:25 +0000
851,me,2015-12-24 03:08:40 +0000
852,gf,2015-12-24 03:54:58 +0000
853,gf,2015-12-24 03:56:42 +0000
854,gf,2015-12-24 03:56:43 +0000
855,me,2015-12-24 05:04:38 +0000
856,gf,2015-12-24 05:53:53 +0000
857,gf,2015-12-24 05:54:32 +0000
858,me,2015-12-24 05:58:55 +0000
859,gf,2015-12-24 06:01:19 +0000
860,me,2015-12-24 06:02:31 +0000
861,gf,2015-12-24 06:03:04 +0000
862,me,2015-12-24 06:07:01 +0000
863,me,2015-12-24 06:07:02 +0000
864,gf,2015-12-24 06:13:52 +0000
865,me,2015-12-24 06:31:04 +0000
866,me,2015-12-24 06:33:03 +0000
867,gf,2015-12-24 06:56:48 +0000
868,gf,2015-12-24 06:58:15 +0000
869,me,2015-12-24 07:14:44 +0000
870,gf,2015-12-24 08:39:11 +0000
871,me,2015-12-25 05:19:31 +0000
872,gf,2015-12-25 05:53:56 +0000
873,me,2015-12-25 06:00:26 +0000
874,me,2015-12-25 08:13:24 +0000
875,gf,2015-12-25 08:15:50 +0000
876,gf,2015-12-26 04:11:51 +0000
877,me,2015-12-26 04:14:04 +0000
878,gf,2015-12-26 05:18:29 +0000
879,gf,2015-12-26 05:19:29 +0000
880,me,2015-12-26 06:43:15 +0000
881,gf,2015-12-26 06:55:56 +0000
882,me,2015-12-26 07:32:56 +0000
883,gf,2015-12-26 07:42:12 +0000
884,me,2015-12-26 09:07:21 +0000
885,gf,2015-12-26 09:14:22 +0000
886,me,2015-12-26 18:05:09 +0000
887,me,2015-12-26 23:03:42 +0000
888,gf,2015-12-27 03:20:57 +0000
889,me,2015-12-27 03:31:07 +0000
890,gf,2015-12-27 04:31:36 +0000
891,me,2015-12-27 04:34:27 +0000
892,me,2015-12-27 04:34:33 +0000
893,gf,2015-12-27 04:50:04 +0000
894,gf,2015-12-27 05:58:13 +0000
895,gf,2015-12-27 06:04:04 +0000
896,me,2015-12-27 06:37:27 +0000
897,me,2015-12-27 06:38:07 +0000
898,gf,2015-12-27 06:54:39 +0000
899,me,2015-12-27 07:01:54 +0000
900,gf,2015-12-27 07:08:16 +0000
901,me,2015-12-27 07:19:09 +0000
902,gf,2015-12-27 10:03:46 +0000
903,me,2015-12-27 18:14:39 +0000
904,gf,2015-12-28 07:05:46 +0000
905,gf,2015-12-28 22:03:41 +0000
906,me,2015-12-29 03:42:38 +0000
907,gf,2015-12-29 04:43:14 +0000
908,me,2015-12-29 06:13:48 +0000
909,gf,2015-12-29 06:23:24 +0000
910,me,2015-12-29 06:32:44 +0000
911,gf,2015-12-29 06:51:35 +0000
912,me,2015-12-29 07:25:51 +0000
913,gf,2015-12-29 07:30:35 +0000
914,me,2015-12-29 23:46:28 +0000
915,me,2015-12-29 23:46:29 +0000
916,gf,2015-12-30 06:06:58 +0000
917,me,2015-12-30 06:09:05 +0000
918,me,2015-12-30 06:09:11 +0000
919,gf,2015-12-30 06:14:17 +0000
920,me,2015-12-30 06:35:35 +0000
921,me,2015-12-30 06:36:30 +0000
922,gf,2015-12-30 07:01:01 +0000
923,gf,2015-12-30 07:01:07 +0000
924,gf,2015-12-30 07:01:13 +0000
925,me,2015-12-30 07:01:17 +0000
926,me,2015-12-30 07:01:27 +0000
927,me,2015-12-30 07:01:50 +0000
928,gf,2015-12-30 07:08:16 +0000
929,me,2015-12-30 07:16:09 +0000
930,gf,2015-12-30 07:30:05 +0000
931,me,2015-12-30 07:55:32 +0000
932,gf,2015-12-30 08:09:18 +0000
933,me,2016-01-01 01:52:55 +0000
934,gf,2016-01-01 04:24:24 +0000
935,me,2016-01-01 05:39:22 +0000
936,gf,2016-01-01 06:06:31 +0000
937,me,2016-01-01 09:27:31 +0000
938,me,2016-01-01 20:30:26 +0000
939,me,2016-01-01 23:33:24 +0000
940,me,2016-01-01 23:33:25 +0000
941,gf,2016-01-01 23:38:23 +0000
942,me,2016-01-01 23:54:13 +0000
943,gf,2016-01-02 01:09:55 +0000
944,me,2016-01-02 01:52:12 +0000
945,gf,2016-01-02 02:08:50 +0000
946,me,2016-01-02 02:52:02 +0000
947,gf,2016-01-02 04:10:45 +0000
948,me,2016-01-03 06:16:58 +0000
949,me,2016-01-03 18:38:41 +0000
950,gf,2016-01-03 20:43:09 +0000
951,gf,2016-01-03 20:44:19 +0000
952,gf,2016-01-04 01:32:13 +0000
953,me,2016-01-04 01:46:16 +0000
954,me,2016-01-04 03:07:30 +0000
955,gf,2016-01-04 03:44:22 +0000
956,me,2016-01-04 03:45:08 +0000
957,gf,2016-01-04 03:45:26 +0000
958,me,2016-01-04 03:46:50 +0000
959,gf,2016-01-04 03:49:12 +0000
960,gf,2016-01-04 03:51:32 +0000
961,me,2016-01-04 04:21:06 +0000
962,me,2016-01-04 04:21:37 +0000
963,me,2016-01-04 04:21:48 +0000
964,me,2016-01-04 04:21:49 +0000
965,gf,2016-01-04 05:27:55 +0000
966,gf,2016-01-04 05:29:59 +0000
967,me,2016-01-04 05:37:03 +0000
968,gf,2016-01-04 05:37:25 +0000
969,me,2016-01-04 06:52:46 +0000
970,me,2016-01-04 07:08:48 +0000
971,gf,2016-01-04 07:13:26 +0000
972,me,2016-01-04 08:03:59 +0000
973,gf,2016-01-04 09:24:17 +0000
974,gf,2016-01-05 03:45:31 +0000
975,me,2016-01-05 03:46:02 +0000
976,gf,2016-01-05 05:35:24 +0000
977,me,2016-01-05 05:47:38 +0000
978,gf,2016-01-05 06:34:47 +0000
979,me,2016-01-05 07:24:06 +0000
980,gf,2016-01-05 09:00:59 +0000
981,me,2016-01-06 04:20:19 +0000
982,gf,2016-01-06 06:44:03 +0000
983,me,2016-01-06 07:27:51 +0000
984,gf,2016-01-08 02:06:17 +0000
985,me,2016-01-08 02:07:10 +0000
986,gf,2016-01-08 02:12:07 +0000
987,me,2016-01-08 07:15:25 +0000
988,me,2016-01-08 07:15:29 +0000
989,me,2016-01-08 07:15:58 +0000
990,gf,2016-01-08 08:23:30 +0000
991,me,2016-01-08 08:47:54 +0000
992,gf,2016-01-08 17:59:29 +0000
993,me,2016-01-09 01:25:25 +0000
994,gf,2016-01-09 04:23:11 +0000
995,me,2016-01-09 04:34:35 +0000
996,gf,2016-01-09 06:35:46 +0000
997,me,2016-01-09 06:40:54 +0000
998,gf,2016-01-09 06:42:13 +0000
999,me,2016-01-09 06:43:30 +0000
1000,gf,2016-01-09 06:46:05 +0000
1001,me,2016-01-09 06:46:14 +0000
1002,me,2016-01-09 06:46:30 +0000
1003,gf,2016-01-09 06:47:12 +0000
1004,me,2016-01-09 06:47:32 +0000
1005,me,2016-01-09 06:48:06 +0000
1006,me,2016-01-09 06:48:28 +0000
1007,gf,2016-01-09 06:56:35 +0000
1008,gf,2016-01-09 06:57:29 +0000
1009,me,2016-01-09 07:00:13 +0000
1010,me,2016-01-09 07:00:53 +0000
1011,me,2016-01-09 22:23:04 +0000
1012,gf,2016-01-10 03:29:02 +0000
1013,me,2016-01-10 03:56:43 +0000
1014,me,2016-01-10 03:57:05 +0000
1015,me,2016-01-10 03:57:45 +0000
1016,gf,2016-01-10 04:01:39 +0000
1017,me,2016-01-10 04:03:03 +0000
1018,gf,2016-01-10 04:08:25 +0000
1019,me,2016-01-10 04:08:48 +0000
1020,gf,2016-01-11 06:25:42 +0000
1021,gf,2016-01-11 06:26:06 +0000
1022,me,2016-01-13 00:26:31 +0000
1023,gf,2016-01-13 00:27:15 +0000
1024,me,2016-01-13 00:27:55 +0000
1025,me,2016-01-13 00:28:37 +0000
1026,gf,2016-01-13 00:34:43 +0000
1027,me,2016-01-13 00:35:59 +0000
1028,me,2016-01-13 05:02:54 +0000
1029,gf,2016-01-13 05:19:51 +0000
1030,gf,2016-01-13 18:42:41 +0000
1031,me,2016-01-13 18:50:53 +0000
1032,gf,2016-01-13 19:04:34 +0000
1033,me,2016-01-13 19:05:25 +0000
1034,me,2016-01-13 19:41:51 +0000
1035,me,2016-01-13 19:42:35 +0000
1036,gf,2016-01-13 19:45:50 +0000
1037,me,2016-01-13 19:48:06 +0000
1038,me,2016-01-13 19:48:12 +0000
1039,gf,2016-01-13 19:49:14 +0000
1040,me,2016-01-13 19:49:24 +0000
1041,me,2016-01-13 19:49:26 +0000
1042,me,2016-01-13 19:49:34 +0000
1043,me,2016-01-13 23:58:57 +0000
1044,gf,2016-01-14 00:02:40 +0000
1045,me,2016-01-14 00:06:33 +0000
1046,me,2016-01-14 06:55:28 +0000
1047,me,2016-01-15 00:26:23 +0000
1048,gf,2016-01-15 00:34:09 +0000
1049,me,2016-01-15 00:36:48 +0000
1050,me,2016-01-15 00:36:59 +0000
1051,me,2016-01-15 00:37:02 +0000
1052,gf,2016-01-15 00:41:24 +0000
1053,me,2016-01-15 00:46:45 +0000
1054,gf,2016-01-15 01:04:27 +0000
1055,me,2016-01-15 01:57:24 +0000
1056,me,2016-01-15 03:53:04 +0000
1057,gf,2016-01-15 04:25:30 +0000
1058,me,2016-01-15 04:26:30 +0000
1059,me,2016-01-15 05:41:53 +0000
1060,gf,2016-01-15 05:49:59 +0000
1061,me,2016-01-15 05:52:56 +0000
1062,me,2016-01-15 22:38:05 +0000
1063,gf,2016-01-15 22:47:17 +0000
1064,me,2016-01-16 01:50:46 +0000
1065,me,2016-01-16 01:50:49 +0000
1066,me,2016-01-16 01:50:54 +0000
1067,gf,2016-01-16 01:55:05 +0000
1068,me,2016-01-16 05:50:24 +0000
1069,gf,2016-01-16 05:57:18 +0000
1070,me,2016-01-16 05:57:31 +0000
1071,gf,2016-01-16 05:59:23 +0000
1072,me,2016-01-16 06:01:14 +0000
1073,me,2016-01-16 06:10:40 +0000
1074,gf,2016-01-16 06:11:10 +0000
1075,me,2016-01-17 01:15:49 +0000
1076,gf,2016-01-17 02:00:14 +0000
1077,me,2016-01-17 02:06:13 +0000
1078,gf,2016-01-17 21:35:40 +0000
1079,me,2016-01-17 21:40:52 +0000
1080,me,2016-01-17 21:41:24 +0000
1081,me,2016-01-18 01:10:59 +0000
1082,me,2016-01-18 01:14:46 +0000
1083,gf,2016-01-18 01:32:57 +0000
1084,me,2016-01-18 01:34:24 +0000
1085,me,2016-01-18 02:06:33 +0000
1086,gf,2016-01-18 02:07:00 +0000
1087,gf,2016-01-18 02:07:29 +0000
1088,me,2016-01-18 02:08:13 +0000
1089,gf,2016-01-18 02:32:49 +0000
1090,me,2016-01-18 02:33:07 +0000
1091,me,2016-01-18 06:07:32 +0000
1092,me,2016-01-19 06:24:18 +0000
1093,gf,2016-01-19 23:18:35 +0000
1094,me,2016-01-20 00:02:13 +0000
1095,me,2016-01-20 05:11:24 +0000
1096,me,2016-01-20 05:11:32 +0000
1097,gf,2016-01-20 05:17:17 +0000
1098,me,2016-01-21 05:42:11 +0000
1099,gf,2016-01-21 05:43:13 +0000
1100,me,2016-01-21 06:10:11 +0000
1101,me,2016-01-22 19:30:54 +0000
1102,me,2016-01-23 01:10:04 +0000
1103,me,2016-01-23 01:16:01 +0000
1104,gf,2016-01-23 01:27:44 +0000
1105,me,2016-01-23 03:47:32 +0000
1106,gf,2016-01-23 03:47:52 +0000
1107,me,2016-01-23 03:53:05 +0000
1108,gf,2016-01-23 04:22:27 +0000
1109,gf,2016-01-23 21:36:54 +0000
1110,gf,2016-01-23 21:37:14 +0000
1111,me,2016-01-23 22:05:34 +0000
1112,gf,2016-01-23 22:05:58 +0000
1113,me,2016-01-23 22:32:29 +0000
1114,me,2016-01-23 23:14:24 +0000
1115,gf,2016-01-23 23:16:35 +0000
1116,me,2016-01-23 23:43:27 +0000
1117,gf,2016-01-23 23:50:11 +0000
1118,me,2016-01-24 00:27:43 +0000
1119,me,2016-01-24 00:43:23 +0000
1120,gf,2016-01-24 01:03:35 +0000
1121,gf,2016-01-24 02:10:00 +0000
1122,me,2016-01-24 02:11:16 +0000
1123,gf,2016-01-24 02:30:28 +0000
1124,me,2016-01-24 02:30:46 +0000
1125,gf,2016-01-24 02:32:07 +0000
1126,me,2016-01-24 02:32:25 +0000
1127,me,2016-01-24 02:43:28 +0000
1128,gf,2016-01-24 23:11:01 +0000
1129,me,2016-01-24 23:17:53 +0000
1130,gf,2016-01-24 23:27:48 +0000
1131,me,2016-01-24 23:32:50 +0000
1132,me,2016-01-26 01:46:20 +0000
1133,gf,2016-01-26 02:24:03 +0000
1134,me,2016-01-26 04:28:08 +0000
1135,gf,2016-01-26 04:34:34 +0000
1136,me,2016-01-27 05:29:59 +0000
1137,gf,2016-01-27 05:48:18 +0000
1138,me,2016-01-27 05:54:11 +0000
1139,gf,2016-01-28 00:33:45 +0000
1140,me,2016-01-28 00:47:08 +0000
1141,gf,2016-01-29 01:31:52 +0000
1142,me,2016-01-29 03:39:42 +0000
1143,gf,2016-01-29 04:24:15 +0000
1144,gf,2016-01-31 15:18:07 +0000
1145,me,2016-01-31 15:26:38 +0000
1146,gf,2016-01-31 17:37:50 +0000
1147,me,2016-01-31 22:57:20 +0000
1148,me,2016-01-31 23:00:13 +0000
1149,gf,2016-01-31 23:02:08 +0000
1150,gf,2016-01-31 23:02:45 +0000
1151,gf,2016-01-31 23:03:22 +0000
1152,me,2016-01-31 23:03:40 +0000
1153,me,2016-02-01 20:21:10 +0000
1154,gf,2016-02-01 20:22:27 +0000
1155,me,2016-02-01 20:25:00 +0000
1156,gf,2016-02-02 17:20:35 +0000
1157,gf,2016-02-02 17:20:53 +0000
1158,me,2016-02-02 17:21:12 +0000
1159,gf,2016-02-02 17:21:34 +0000
1160,me,2016-02-03 16:24:51 +0000
1161,gf,2016-02-03 16:43:05 +0000
1162,me,2016-02-03 23:44:43 +0000
1163,me,2016-02-03 23:45:01 +0000
1164,gf,2016-02-03 23:57:05 +0000
1165,gf,2016-02-03 23:57:09 +0000
1166,me,2016-02-04 00:02:20 +0000
1167,gf,2016-02-04 00:42:09 +0000
1168,gf,2016-02-04 21:35:29 +0000
1169,me,2016-02-04 22:25:23 +0000
1170,gf,2016-02-04 22:25:41 +0000
1171,gf,2016-02-04 22:29:49 +0000
1172,me,2016-02-05 00:54:59 +0000
1173,gf,2016-02-05 01:31:32 +0000
1174,gf,2016-02-06 03:02:51 +0000
1175,gf,2016-02-06 03:02:56 +0000
1176,gf,2016-02-06 07:19:43 +0000
1177,me,2016-02-06 07:19:59 +0000
1178,me,2016-02-06 07:20:00 +0000
1179,me,2016-02-06 07:20:18 +0000
1180,gf,2016-02-06 07:22:42 +0000
1181,me,2016-02-06 07:23:07 +0000
1182,gf,2016-02-06 19:47:00 +0000
1183,me,2016-02-06 19:48:37 +0000
1184,gf,2016-02-06 20:20:42 +0000
1185,me,2016-02-06 20:24:00 +0000
1186,me,2016-02-06 20:25:08 +0000
1187,gf,2016-02-06 20:27:29 +0000
1188,me,2016-02-07 02:12:13 +0000
1189,gf,2016-02-07 02:16:50 +0000
1190,me,2016-02-07 02:16:58 +0000
1191,me,2016-02-07 02:59:54 +0000
1192,me,2016-02-07 19:35:16 +0000
1193,gf,2016-02-07 22:20:27 +0000
1194,me,2016-02-07 23:03:20 +0000
1195,gf,2016-02-08 01:04:12 +0000
1196,me,2016-02-08 01:14:14 +0000
1197,gf,2016-02-08 01:21:11 +0000
1198,gf,2016-02-08 01:28:59 +0000
1199,gf,2016-02-08 20:36:43 +0000
1200,gf,2016-02-08 20:37:57 +0000
1201,me,2016-02-08 20:46:51 +0000
1202,gf,2016-02-08 20:52:15 +0000
1203,me,2016-02-09 20:13:40 +0000
1204,me,2016-02-09 20:16:38 +0000
1205,gf,2016-02-09 21:14:26 +0000
1206,me,2016-02-09 22:25:24 +0000
1207,me,2016-02-09 22:25:30 +0000
1208,gf,2016-02-09 22:26:39 +0000
1209,gf,2016-02-10 00:51:49 +0000
1210,me,2016-02-10 00:52:56 +0000
1211,gf,2016-02-10 00:57:26 +0000
1212,me,2016-02-10 01:06:56 +0000
1213,gf,2016-02-11 01:18:14 +0000
1214,me,2016-02-11 01:30:31 +0000
1215,gf,2016-02-11 01:43:13 +0000
1216,me,2016-02-11 02:04:05 +0000
1217,me,2016-02-13 06:24:55 +0000
1218,gf,2016-02-13 06:25:28 +0000
1219,me,2016-02-13 06:25:40 +0000
1220,gf,2016-02-13 06:32:58 +0000
1221,me,2016-02-13 06:33:41 +0000
1222,gf,2016-02-13 09:59:16 +0000
1223,me,2016-02-13 18:52:29 +0000
1224,gf,2016-02-15 18:41:06 +0000
1225,gf,2016-02-15 18:41:19 +0000
1226,me,2016-02-15 18:52:23 +0000
1227,me,2016-02-15 18:52:35 +0000
1228,me,2016-02-15 18:52:50 +0000
1229,me,2016-02-15 18:53:00 +0000
1230,me,2016-02-15 18:53:32 +0000
1231,gf,2016-02-15 20:36:54 +0000
1232,me,2016-02-17 02:08:38 +0000
1233,gf,2016-02-17 02:10:23 +0000
1234,me,2016-02-17 02:11:14 +0000
1235,gf,2016-02-17 02:37:39 +0000
1236,me,2016-02-17 02:40:05 +0000
1237,me,2016-02-17 02:40:10 +0000
1238,me,2016-02-17 03:30:51 +0000
1239,gf,2016-02-17 03:36:14 +0000
1240,me,2016-02-17 03:38:05 +0000
1241,gf,2016-02-17 03:38:31 +0000
1242,gf,2016-02-18 20:52:02 +0000
1243,me,2016-02-18 21:45:14 +0000
1244,me,2016-02-19 00:18:58 +0000
1245,gf,2016-02-19 00:19:54 +0000
1246,me,2016-02-19 00:21:21 +0000
1247,gf,2016-02-19 00:22:35 +0000
1248,me,2016-02-19 00:22:44 +0000
1249,me,2016-02-21 02:18:21 +0000
1250,me,2016-02-22 00:12:39 +0000
1251,gf,2016-02-22 00:13:50 +0000
1252,me,2016-02-22 00:14:11 +0000
1253,me,2016-02-22 00:15:16 +0000
1254,gf,2016-02-22 00:17:19 +0000
1255,me,2016-02-22 00:35:36 +0000
1256,gf,2016-02-22 00:53:56 +0000
1257,me,2016-02-24 05:36:40 +0000
1258,gf,2016-02-24 05:37:19 +0000
1259,gf,2016-02-25 00:18:43 +0000
1260,me,2016-02-25 01:08:44 +0000
1261,gf,2016-02-25 01:10:41 +0000
1262,me,2016-02-25 21:56:22 +0000
1263,me,2016-02-25 21:56:22 +0000
1264,gf,2016-02-25 21:59:35 +0000
1265,me,2016-02-25 22:04:19 +0000
1266,gf,2016-02-25 22:04:32 +0000
1267,gf,2016-02-26 17:58:37 +0000
1268,me,2016-02-26 17:59:33 +0000
1269,me,2016-02-26 18:11:42 +0000
1270,gf,2016-02-26 18:32:45 +0000
1271,gf,2016-02-26 18:33:09 +0000
1272,me,2016-02-26 18:36:14 +0000
1273,gf,2016-02-26 18:58:37 +0000
1274,gf,2016-02-26 19:00:00 +0000
1275,me,2016-02-28 02:37:03 +0000
1276,gf,2016-02-28 02:54:03 +0000
1277,gf,2016-02-28 02:54:28 +0000
1278,me,2016-02-28 02:56:49 +0000
1279,me,2016-02-28 02:57:00 +0000
1280,gf,2016-02-28 03:07:59 +0000
1281,me,2016-02-28 04:30:56 +0000
1282,gf,2016-02-28 04:42:45 +0000
1283,gf,2016-02-28 05:05:30 +0000
1284,me,2016-02-28 05:21:01 +0000
1285,gf,2016-02-28 06:04:08 +0000
